county,old_culture,culture,faith,government,holder,former_liege
c_rima,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_2536,d_dzayul
c_ringkobing,aq_cimbrian,aq_cimbrian,aq_faith_germanic,tribal_government,aq_chief_2537,d_jylland
c_riqan,persian,persian,mazdayasna,tribal_government,aq_chief_2538,d_jabal_kufs
c_rivsharan,aq_bactrian,aq_margian,mazdayasna,tribal_government,aq_chief_2539,d_merv
c_rogalandi,aq_rugian,aq_rugian,aq_faith_germanic,tribal_government,aq_chief_2540,d_vestlandi
c_rohana,aq_lankan,aq_lankan,aq_faith_rigvedic,tribal_government,aq_chief_2541,k_aq_lanka
c_roing,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_2542,d_dzayul
c_roma,aq_latin,aq_latin,aq_faith_religio_romana,tribal_government,aq_rome,0
c_romen,aq_slavic,aq_dnieper_middle,slavic_pagan,tribal_government,aq_chief_2544,d_pereyaslavl
c_rongshui,aq_baiyue,aq_nanyue_early,aq_faith_asian,tribal_government,aq_chief_2545,d_guiguan
c_rongzhou,aq_sinitic,aq_ba,aq_faith_chinese,tribal_government,aq_chief_2546,d_wuxin
c_rongzhou_2,aq_baiyue,aq_nanyue_early,aq_faith_asian,tribal_government,aq_chief_2547,d_rongguan
c_roslavl,aq_slavic,aq_dnieper_upper,slavic_pagan,tribal_government,aq_chief_2548,d_smolensk
c_ross,aq_caledonian,aq_caledonian,aq_faith_celtic,tribal_government,aq_chief_2549,d_moray
c_rossano,aq_hellenic,aq_hellenic,hellenic_pagan,tribal_government,aq_chief_2550,d_calabria
c_rossello,aq_ilercavonian,aq_ilercavonian,aq_faith_iberian,tribal_government,aq_chief_2551,d_barcelona
c_rostock,aq_suebian,aq_semnonian,aq_faith_germanic,tribal_government,aq_chief_2552,d_nordmark
c_rothas,aq_atavi,aq_atavi,aq_faith_forest_indian,tribal_government,aq_chief_2553,d_jharkand
c_rothenburg,aq_vindelician,aq_vindelician,aq_faith_celtic,tribal_government,aq_chief_2554,d_bavaria
c_rouen,aq_aulercian,aq_aulercian,aq_faith_celtic,tribal_government,aq_chief_2555,d_normandy
c_rouergue,aq_volcian,aq_volcian,aq_faith_celtic,tribal_government,aq_chief_2556,d_toulouse
c_rounala,aq_sami,aq_sami,finnish_pagan,tribal_government,aq_chief_2557,d_duortnoseatnu
c_rouyuan,aq_sinitic,aq_yan,aq_faith_chinese,tribal_government,aq_chief_2558,d_sanggan
c_rudbar,persian,persian,mazdayasna,tribal_government,aq_chief_2559,d_sistan
c_rugen,aq_suebian,aq_semnonian,aq_faith_germanic,tribal_government,aq_chief_2560,d_nordmark
c_rukhaj,aq_bactrian,aq_bactrian,mazdayasna,tribal_government,aq_chief_2561,d_zabulistan
c_runzhou,aq_sinitic,aq_wu_early,aq_faith_chinese,tribal_government,aq_chief_2562,d_jiangdong
c_ruppin,aq_suebian,aq_lemovian,aq_faith_germanic,tribal_government,aq_chief_2563,d_ostmark
c_rusa,aq_finnic,aq_finnic,finnish_pagan,tribal_government,aq_chief_2564,d_novgorod
c_rusafa,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_2565,d_basra
c_rutog,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_2566,d_rutog
c_ruyan,persian,aq_hyrcanian,mazdayasna,tribal_government,aq_chief_2567,d_tabaristan
c_ruzhou,aq_sinitic,aq_zhou,aq_faith_chinese,tribal_government,aq_chief_2568,d_dongji
c_ryazan,aq_slavic,aq_slavic,slavic_pagan,tribal_government,aq_chief_2569,d_ryazan
c_ryty,aq_steppe_eastern,aq_steppe_eastern,aq_faith_asian,nomad_government,aq_chief_2570,d_tsagaanbaigal
c_saalum,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_2571,d_wuli
c_saarbrucken,aq_mediomatrician,aq_mediomatrician,aq_faith_celtic,tribal_government,aq_chief_2572,d_upper_lorraine
c_sabakyul,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_2573,d_kurgan
c_sable,aq_andecavian,aq_andecavian,aq_faith_celtic,tribal_government,aq_chief_2574,d_anjou
c_sabzevar,aq_bactrian,aq_arian_early,mazdayasna,tribal_government,aq_chief_2575,d_herat
c_sacz,aq_slavic,aq_vistulan_early,slavic_pagan,tribal_government,aq_chief_2576,d_lesser_poland
c_safata,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_2577,d_kufa
c_sagaing,aq_burman,aq_burman,aq_faith_asian,tribal_government,aq_chief_2578,d_pagan
c_sagami,aq_jomon,aq_jomon,aq_faith_asian,tribal_government,aq_chief_2579,d_west_bando
c_sagar,aq_kadamba_early,aq_kadamba_early,aq_faith_dravidian,tribal_government,aq_chief_2580,d_kalyani
c_sagiz,aq_sarmatian,aq_sarmatian,aq_faith_steppe,nomad_government,aq_chief_2581,d_atyrau
c_sagya,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_2582,d_sagya
c_sai,aq_kushite,aq_kushite,kushitism_pagan,tribal_government,aq_chief_2583,d_makuria
c_saimara,persian,aq_median,mazdayasna,tribal_government,aq_chief_2584,d_kermanshah
c_saintonge,aq_santonian,aq_santonian,aq_faith_celtic,tribal_government,aq_chief_2585,d_aquitaine
c_sakala,aq_madra,aq_madra,aq_faith_rigvedic,tribal_government,aq_chief_2586,d_lahore
c_sakarai,aq_matsya,aq_matsya,aq_faith_rigvedic,tribal_government,aq_chief_2587,d_ajmer
c_sakmara,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_2588,0
c_salamanca,aq_vaccaean,aq_vaccaean,aq_faith_celtic,tribal_government,aq_chief_2589,d_leon
c_salamat,aq_central_african,aq_central_african,west_african_bori_pagan,tribal_government,aq_chief_2590,d_salamat
c_salavat,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_2591,d_bugurslan
c_salerno,aq_samnite,aq_samnite,aq_faith_mefitis,tribal_government,aq_chief_2592,d_salerno
c_salinis,aq_finnic,aq_finnic,finnish_pagan,tribal_government,aq_chief_2593,d_karelia
c_salo_tai,aq_mon_khmer,aq_mon_khmer,aq_faith_asian,tribal_government,aq_chief_2594,0
c_salzburg,aq_noric,aq_noric,aq_faith_celtic,tribal_government,aq_chief_2595,d_salzburg
c_sam_nuea,aq_baiyue,aq_luoyue,aq_faith_asian,tribal_government,aq_chief_2596,d_nghe_an
c_samaiqan,aq_bactrian,aq_parthian_early,mazdayasna,tribal_government,aq_chief_2597,d_nishapur
c_samander,aq_sarmatian,aq_sarmatian,aq_faith_steppe,nomad_government,aq_chief_2598,d_ciscaucasia
c_samar,aq_scythian,aq_scythian,aq_faith_steppe,nomad_government,aq_chief_2599,d_levedia
c_samar_VB,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_2600,d_volga_bulgaria
c_samarkand,aq_sogdian,aq_sogdian,mazdayasna,tribal_government,aq_chief_2601,d_soghd
c_samarra,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_2602,k_aq_persia_mesopotamia
c_samatata,aq_vanga,aq_vanga,aq_faith_yaksha_naga,tribal_government,aq_chief_2603,d_vanga
c_sambalpur,aq_atavi,aq_atavi,aq_faith_forest_indian,tribal_government,aq_chief_2604,d_daksina_kosala
c_sambhal,aq_panchala,aq_panchala,aq_faith_shukla_yajurvedic,tribal_government,aq_chief_2605,d_vodamayutja
c_sambhupura,aq_mon_khmer,aq_mon_khmer,aq_faith_asian,tribal_government,aq_chief_2606,d_angkor
c_samiran,aq_sarmatian,aq_sarmatian,aq_faith_steppe,nomad_government,aq_chief_2607,d_ciscaucasia
c_samman,bedouin,bedouin,aq_faith_arabian,tribal_government,aq_chief_2608,d_bahrain
c_samosata,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_2609,d_edessa
c_sanaa,aq_sabaean,aq_sabaean,aq_faith_arabian,tribal_government,aq_saba,0
c_sanasomboon,aq_mon_khmer,aq_mon_khmer,aq_faith_asian,tribal_government,aq_chief_2611,d_phonsavan
c_sancerre,aq_carnutian,aq_carnutian,aq_faith_celtic,tribal_government,aq_chief_2612,d_orleans
c_sanda,aq_forest_african,aq_forest_african,west_african_roog_pagan,tribal_government,aq_chief_2613,d_sapi
c_sandomierska,aq_slavic,aq_vistulan_early,slavic_pagan,tribal_government,aq_chief_2614,d_lesser_poland
c_sandoway,aq_burman,aq_burman,aq_faith_asian,tribal_government,aq_chief_2615,d_arakan
c_sangju,aq_korean,aq_korean,aq_faith_asian,tribal_government,aq_chief_2616,d_gyeongju
c_sangqu,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_2617,d_gainlho
c_sanij,persian,persian,mazdayasna,tribal_government,aq_chief_2618,d_makran
c_sankt_gallen,aq_rhaetian,aq_rhaetian,aq_faith_rhaetian,tribal_government,aq_chief_2619,d_currezia
c_sankt_polten,aq_noric,aq_noric,aq_faith_celtic,tribal_government,aq_chief_2620,d_osterreich
c_santiago,aq_gallaecian,aq_gallaecian,aq_faith_celtic,tribal_government,aq_chief_2621,d_galicia
c_sanuki,aq_yayoi,aq_yayoi,aq_faith_asian,tribal_government,aq_chief_2622,d_nankaido
c_saoura,aq_saharan,aq_saharan,aq_faith_libyan,tribal_government,aq_chief_2623,0
c_saptagrama,aq_vanga,aq_vanga,aq_faith_yaksha_naga,tribal_government,aq_chief_2624,d_nadia
c_saqsin,aq_sarmatian,aq_sarmatian,aq_faith_steppe,nomad_government,aq_chief_2625,d_itil
c_sarakhs,aq_bactrian,aq_margian,mazdayasna,tribal_government,aq_chief_2626,d_merv
c_saran,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_2627,d_saran
c_sarangpur,aq_avanti,aq_avanti,aq_faith_samavedic,tribal_government,aq_chief_2628,d_akara_dasarna
c_sarasvata_mandala,aq_anarta,aq_anarta,aq_faith_samavedic,tribal_government,aq_chief_2629,d_gurjara_mandala
c_sarasvati,aq_kuru,aq_kuru,aq_faith_krishna_yajurvedic,tribal_government,aq_chief_2630,d_haritanaka
c_saratov,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_2631,d_chuvashia
c_sardan,persian,aq_elamite,aq_faith_mesopotamian,tribal_government,aq_chief_2632,d_khuzestan
c_saris,aq_gaulish,aq_gaulish,aq_faith_celtic,tribal_government,aq_chief_2633,d_ungvar
c_sarkel,aq_sarmatian,aq_sarmatian,aq_faith_steppe,nomad_government,aq_chief_2634,d_khazaria
c_sartlan,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_2635,d_baraba_steppe
c_sarykamysh,aq_sogdian,aq_dahaean,aq_faith_steppe,nomad_government,aq_chief_2636,d_uzboy
c_sarysyn,aq_scythian,aq_scythian,aq_faith_steppe,nomad_government,aq_chief_2637,d_don_valley
c_sasaram,aq_magadhan,aq_magadhan,aq_faith_shukla_yajurvedic,tribal_government,aq_chief_2638,d_magadha
c_sasyk_kul,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_2639,d_semey
c_satakunta,aq_finnic,aq_finnic,finnish_pagan,tribal_government,aq_chief_2640,d_finland
c_satala,aq_colchian,aq_colchian,aq_faith_anatolian,tribal_government,aq_chief_2641,d_chaldia
c_satfura,aq_punic,aq_punic,aq_faith_punic,tribal_government,aq_chief_2642,d_tunis
c_satif,aq_numidian_massylian,aq_numidian_massylian,aq_faith_libyan,tribal_government,aq_chief_2643,d_bejaia
c_satsuma,aq_yayoi,aq_yayoi,aq_faith_asian,tribal_government,aq_chief_2644,d_south_saikaido
c_satyapura,aq_salva,aq_salva,aq_faith_rigvedic,tribal_government,aq_chief_2645,d_stravani
c_saumur,aq_andecavian,aq_andecavian,aq_faith_celtic,tribal_government,aq_chief_2646,d_anjou
c_savalu,aq_forest_african,aq_forest_african,west_african_roog_pagan,tribal_government,aq_chief_2647,0
c_savoie,aq_allobrogian,aq_allobrogian,aq_faith_celtic,tribal_government,aq_chief_2648,d_savoie
c_say,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_2649,d_lower_gurma
c_sayanchu,aq_tagar,aq_tagar,aq_faith_steppe,tribal_government,aq_chief_2650,d_western_sayan
c_sayn,aq_treverian,aq_treverian,aq_faith_celtic,tribal_government,aq_chief_2651,d_lower_lorraine
c_scalovia,aq_baltic,aq_baltic,baltic_pagan,tribal_government,aq_chief_2652,d_samogitia
c_schaumberg,aq_noric,aq_noric,aq_faith_celtic,tribal_government,aq_chief_2653,d_salzburg
c_schmalkalden,aq_suebian,aq_hermundurian,aq_faith_germanic,tribal_government,aq_chief_2654,d_thuringia
c_schweibus,aq_slavic,aq_odra_early,slavic_pagan,tribal_government,aq_chief_2655,d_lower_silesia
c_sebasteia,aq_cappadocian,aq_cappadocian,aq_faith_ma,tribal_government,aq_chief_2656,k_aq_persia_pontus
c_sebezh,aq_finnic,aq_finnic,finnish_pagan,tribal_government,aq_chief_2657,d_novgorod
c_sebur,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_2658,d_perm
c_selenga,aq_steppe_eastern,aq_steppe_eastern,aq_faith_asian,nomad_government,aq_chief_2659,d_selenga_valley
c_seleucia,aq_cilician,aq_cilician,aq_faith_sandas,tribal_government,aq_chief_2660,d_cilicia
c_selge,aq_pisidian,aq_pisidian,aq_faith_matar,tribal_government,aq_chief_2661,d_anatolia
c_selpils,aq_baltic,aq_baltic,baltic_pagan,tribal_government,aq_chief_2662,d_courland
c_semey,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_2663,d_semey
c_semien,aq_ethiopian,aq_ethiopian,aq_faith_african,tribal_government,aq_chief_2664,d_gondar
c_sennar,aq_kushite,aq_kushite,kushitism_pagan,tribal_government,aq_chief_2665,k_aq_kush
c_seno,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_2666,d_yatenga
c_sens,aq_remian,aq_remian,aq_faith_celtic,tribal_government,aq_chief_2667,d_champagne
c_seogyeong,aq_korean,aq_korean,aq_faith_asian,tribal_government,aq_chief_2668,0
c_seongju,aq_korean,aq_korean,aq_faith_asian,tribal_government,aq_chief_2669,d_bukgye
c_serae,aq_ethiopian,aq_ethiopian,aq_faith_african,tribal_government,aq_chief_2670,d_aksum
c_serdosk,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_2671,d_saran
c_serres,aq_thracian,aq_thracian,aq_faith_balkan,tribal_government,aq_chief_2672,d_strymon
c_sertar,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_2673,d_chakla
c_settsu,aq_yayoi,aq_yayoi,aq_faith_asian,tribal_government,aq_chief_2674,d_kinai
c_sevede,aq_gautish,aq_gautish,aq_faith_germanic,tribal_government,aq_chief_2675,d_smaland
c_severin,aq_getian,aq_getian,aq_faith_zalmonian,tribal_government,aq_chief_2676,d_oltenia
c_sevilla,aq_turdetanian,aq_turdetanian,aq_faith_iberian,tribal_government,aq_chief_2677,d_sevilla
c_sevsk,aq_slavic,aq_dnieper_upper,slavic_pagan,tribal_government,aq_chief_2678,d_karachev
c_sewa,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_2679,d_conyi
c_sfax,aq_punic,aq_punic,aq_faith_punic,tribal_government,aq_chief_2680,d_gabes
c_shabe,aq_forest_african,aq_forest_african,west_african_roog_pagan,tribal_government,aq_chief_2681,d_savalu
c_shahrazur,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_2682,d_kurdistan
c_shahre-babak,persian,persian,mazdayasna,tribal_government,aq_chief_2683,d_yazd
c_shaki,persian,aq_cadusian,mazdayasna,tribal_government,aq_chief_2684,d_shirvan
c_shamir,aq_kushite,aq_kushite,kushitism_pagan,tribal_government,aq_chief_2685,k_aq_kush
c_shanchan,aq_baiyue,aq_dian,aq_faith_asian,tribal_government,aq_chief_2686,d_tuodong
c_shangxi,aq_sinitic,aq_sinitic,aq_faith_chinese,tribal_government,aq_chief_2687,d_wuxi
c_shangzhou,aq_sinitic,aq_qin,aq_faith_chinese,tribal_government,aq_chief_2688,d_jinshang
c_shanzhou,aq_sinitic,aq_song,aq_faith_chinese,tribal_government,aq_chief_2689,d_aq_wei_biansong
c_shanzhou_2,aq_sinitic,aq_jin_han,aq_faith_chinese,tribal_government,aq_chief_2690,k_aq_han
c_shaoqing,aq_baiyue,aq_yelang,aq_faith_asian,tribal_government,aq_chief_2691,0
c_shaowu,aq_baiyue,aq_minyue,aq_faith_asian,tribal_government,aq_chief_2692,d_jianning
c_shaozhou,aq_sinitic,aq_chu,aq_faith_chinese,tribal_government,aq_chief_2693,d_lingling
c_shaozhou_1,aq_baiyue,aq_nanyue_early,aq_faith_asian,tribal_government,aq_chief_2694,d_huixun
c_shaqiq,bedouin,bedouin,aq_faith_arabian,tribal_government,aq_chief_2695,d_najd
c_sharaf,bedouin,bedouin,aq_faith_arabian,tribal_government,aq_chief_2696,d_najd
c_sharga,aq_steppe_eastern,aq_steppe_eastern,aq_faith_asian,nomad_government,aq_chief_2697,0
c_sharka,aq_ethiopian,aq_ethiopian,aq_faith_african,tribal_government,aq_chief_2698,d_sharka
c_sharkiya,egyptian,egyptian,aq_faith_kemetic,tribal_government,aq_chief_2699,d_delta
c_shavgar,aq_saka,aq_haumavarga,aq_faith_steppe,tribal_government,aq_chief_2700,d_chah
c_shayzar,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_2701,d_homs
c_shazhou,aq_sinitic,aq_yuezhi_early,aq_faith_steppe,nomad_government,aq_chief_2702,d_guasha
c_shchuchinsk,aq_saka,aq_saka,aq_faith_steppe,nomad_government,aq_chief_2703,d_kazakh
c_shelji,aq_saka,aq_tigraxauda,aq_faith_steppe,nomad_government,aq_chief_2704,d_muyunkum
c_shengzhou,aq_sinitic,aq_zhou,aq_faith_chinese,tribal_government,aq_chief_2705,d_xinan
c_shenkursk,aq_finnic,aq_finnic,finnish_pagan,tribal_government,aq_chief_2706,d_ustyug
c_shenzhou,aq_sinitic,aq_jin_han,aq_faith_chinese,tribal_government,aq_chief_2707,d_chenxu
c_shenzhou_1,aq_sinitic,aq_zhao,aq_faith_chinese,tribal_government,aq_chief_2708,d_chengde
c_sherbro,aq_forest_african,aq_forest_african,west_african_roog_pagan,tribal_government,aq_chief_2709,d_kono
c_shetland,aq_germanic,aq_germanic,aq_faith_germanic,tribal_government,aq_chief_2710,d_northern_isles
c_shezhou,aq_sinitic,aq_wu_early,aq_faith_chinese,tribal_government,aq_chief_2711,d_xuanshe
c_shicheng,aq_baiyue,aq_dian,aq_faith_asian,tribal_government,aq_chief_2712,d_tuodong
c_shigar,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_2713,d_baltiyul
c_shimosa,aq_jomon,aq_jomon,aq_faith_asian,tribal_government,aq_chief_2714,d_east_bando
c_shimotsuke,aq_jomon,aq_jomon,aq_faith_asian,tribal_government,aq_chief_2715,d_east_bando
c_shinano,aq_jomon,aq_jomon,aq_faith_asian,tribal_government,aq_chief_2716,d_tosando
c_shiraz,persian,persian,mazdayasna,tribal_government,aq_chief_2717,d_fars
c_shirvan,persian,aq_cadusian,mazdayasna,tribal_government,aq_chief_2718,k_aq_persia_daylam
c_shishina,aq_steppe_eastern,aq_steppe_eastern,aq_faith_asian,nomad_government,aq_chief_2719,d_yenisei_kan
c_shityy,aq_tagar,aq_tagar,aq_faith_steppe,tribal_government,aq_chief_2720,d_eastern_sayan
c_shizhou,aq_sinitic,aq_zhao,aq_faith_chinese,tribal_government,aq_chief_2721,d_hedong
c_shizhou_1,aq_sinitic,aq_yelang,aq_faith_asian,tribal_government,aq_chief_2722,d_qianzhong
c_shor,aq_tagar,aq_tagar,aq_faith_steppe,tribal_government,aq_chief_2723,d_shoria
c_shorkot,aq_madra,aq_madra,aq_faith_rigvedic,tribal_government,aq_chief_2724,d_lahore
c_shouchang,aq_sinitic,aq_yuezhi_early,aq_faith_steppe,nomad_government,aq_chief_2725,d_guasha
c_shouzhou,aq_sinitic,aq_chu,aq_faith_chinese,tribal_government,aq_chief_2726,k_aq_chu
c_showa,aq_ethiopian,aq_ethiopian,aq_faith_african,tribal_government,aq_chief_2727,d_showa
c_showak,aq_cushitic,aq_cushitic,aq_faith_african,tribal_government,aq_chief_2728,d_baqlin
c_shropshire,aq_cornovian,aq_cornovian,aq_faith_celtic,tribal_government,aq_chief_2729,d_hereford
c_shuangzhou,aq_baiyue,aq_nanyue_early,aq_faith_asian,tribal_government,aq_chief_2730,d_lingnan
c_shughnan,aq_sogdian,aq_sogdian,mazdayasna,tribal_government,aq_chief_2731,d_badakhshan
c_shukunzhou,aq_baiyue,aq_nanyue_early,aq_faith_asian,tribal_government,aq_chief_2732,d_yongguan
c_shunzhou,aq_baiyue,aq_yelang,aq_faith_asian,tribal_government,aq_chief_2733,d_luoshi
c_shuozhou,aq_sinitic,aq_yan,aq_faith_chinese,tribal_government,aq_chief_2734,d_yunshuo
c_shuzhou,aq_sinitic,aq_chu,aq_faith_chinese,tribal_government,aq_chief_2735,d_huaixi
c_siauliai,aq_baltic,aq_baltic,baltic_pagan,tribal_government,aq_chief_2736,d_samogitia
c_sibi,aq_saindhava,aq_saindhava,aq_faith_atharvavedic,tribal_government,aq_chief_2737,d_bhakkar
c_sibi_mali,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_2738,d_manding
c_sibir,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_2739,d_sibir
c_sidamo,aq_cushitic,aq_cushitic,aq_faith_african,tribal_government,aq_chief_2740,d_bali
c_sie,aq_baiyue,aq_yelang,aq_faith_asian,tribal_government,aq_chief_2741,d_luoshi
c_siena,aq_etruscan,aq_etruscan,aq_faith_etruscan,tribal_government,aq_chief_2742,d_toscana
c_sieradzka,aq_slavic,aq_pomeranian_early,slavic_pagan,tribal_government,aq_chief_2743,d_kuyavia
c_sif-i-umara,persian,persian,mazdayasna,tribal_government,aq_chief_2744,d_hormuz
c_siggevara,aq_sami,aq_sami,finnish_pagan,tribal_government,aq_chief_2745,d_duortnoseatnu
c_sighnaq,aq_saka,aq_massagetan,aq_faith_steppe,nomad_government,aq_chief_2746,d_syr_darya
c_sijilmasa,aq_maurian,aq_maurian,aq_faith_libyan,tribal_government,aq_chief_2747,0
c_sikasso,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_2748,d_bobo
c_silla,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_2749,d_silla
c_silves,aq_celtician,aq_celtician,aq_faith_celtic,tribal_government,aq_chief_2750,d_algarve
c_simaramapura,aq_videha,aq_videha,aq_faith_nirgrantha,tribal_government,aq_chief_2751,d_tirabhukti
c_simenas,aq_ainu,aq_ainu,aq_faith_asian,tribal_government,aq_chief_2752,d_menas
c_simhapura,aq_mon_khmer,aq_mon_khmer,aq_faith_asian,tribal_government,aq_chief_2753,d_indrapura
c_sinai,egyptian,egyptian,aq_faith_kemetic,tribal_government,aq_chief_2754,d_sinai
c_sinjar,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,tribal_government,aq_chief_2755,d_diyarrabia
c_sinope,aq_cappadocian,aq_cappadocian,aq_faith_ma,tribal_government,aq_chief_2756,d_armeniac
c_sir_faesyfed,aq_ordovician,aq_ordovician,aq_faith_celtic,tribal_government,aq_chief_2757,d_powys
c_siracusa,aq_hellenic,aq_hellenic,hellenic_pagan,tribal_government,aq_syracuse,0
c_siraya,aq_austronesian,aq_austronesian,aq_faith_asian,tribal_government,aq_chief_2759,d_liuqiu
c_sirhan,bedouin,bedouin,aq_faith_arabian,tribal_government,aq_chief_2760,d_jawf
c_sirjan,persian,persian,mazdayasna,tribal_government,aq_chief_2761,d_kirman
c_sittaung,aq_burman,aq_burman,aq_faith_asian,tribal_government,aq_chief_2762,d_ramannadesa
c_sitti,aq_cushitic,aq_cushitic,aq_faith_african,tribal_government,aq_chief_2763,d_mora
c_siun,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_2764,d_jalmat
c_siwa,egyptian,egyptian,aq_faith_kemetic,tribal_government,aq_chief_2765,d_alexandria
c_siwistan,aq_saindhava,aq_saindhava,aq_faith_atharvavedic,tribal_government,aq_chief_2766,d_sauvira
c_siyuan,aq_baiyue,aq_baiyue,aq_faith_asian,tribal_government,aq_chief_2767,d_xiyuan
c_sizhou,aq_sinitic,aq_yelang,aq_faith_asian,tribal_government,aq_chief_2768,d_qianzhong
c_sizhou_2,aq_sinitic,aq_song,aq_faith_chinese,tribal_government,aq_chief_2769,d_xusi
c_sjaelland,aq_harudian,aq_harudian,aq_faith_germanic,tribal_government,aq_chief_2770,d_sjaelland
c_sjeltie,aq_sami,aq_sami,finnish_pagan,tribal_government,aq_chief_2771,d_aarjetje
c_skane,aq_harudian,aq_harudian,aq_faith_germanic,tribal_government,aq_chief_2772,d_skane
c_skara,aq_gautish,aq_gautish,aq_faith_germanic,tribal_government,aq_chief_2773,d_vastergotland
c_skardu,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_2774,d_baltiyul
c_skolt,aq_sami,aq_sami,finnish_pagan,tribal_government,aq_chief_2775,d_giemajohka
c_skopje,aq_paeonian,aq_paeonian,aq_faith_balkan,tribal_government,aq_paeonia,0
c_slesvig,aq_teutonian,aq_teutonian,aq_faith_germanic,tribal_government,aq_chief_2777,d_slesvig
c_slupsk,aq_gutnian,aq_gutnian,aq_faith_germanic,tribal_government,aq_chief_2778,d_pomerelia
c_slutsk,aq_slavic,aq_pripyatian,slavic_pagan,tribal_government,aq_chief_2779,d_pinsk
c_smolensk,aq_slavic,aq_dnieper_upper,slavic_pagan,tribal_government,aq_chief_2780,d_smolensk
c_sobrarbe,aq_edetanian,aq_edetanian,aq_faith_iberian,tribal_government,aq_chief_2781,d_aragon
c_sochur,aq_uralic,aq_uralic,finnish_pagan,tribal_government,aq_chief_2782,d_ala_tau
c_socotra,aq_sabaean,aq_sabaean,aq_faith_arabian,tribal_government,aq_chief_2783,0
c_sodermannaland,aq_suionian,aq_suionian,aq_faith_germanic,tribal_government,aq_chief_2784,d_svealand
c_sog,aq_tibetan,aq_tibetan,bon,tribal_government,aq_chief_2785,d_qamdo
c_sogn,aq_rugian,aq_rugian,aq_faith_germanic,tribal_government,aq_chief_2786,d_vestlandi
c_sokode,aq_forest_african,aq_forest_african,west_african_roog_pagan,tribal_government,aq_chief_2787,d_savalu
c_sokoto,aq_central_african,aq_central_african,west_african_bori_pagan,tribal_government,aq_chief_2788,d_kebbi
c_soldin,aq_suebian,aq_varinian,aq_faith_germanic,tribal_government,aq_chief_2789,d_pommerania
c_soli,aq_delmatian,aq_delmatian,aq_faith_balkan,tribal_government,aq_chief_2790,0
c_solimana,aq_west_african,aq_west_african,west_african_pagan,tribal_government,aq_chief_2791,d_loma
c_sombio,aq_sami,aq_sami,finnish_pagan,tribal_government,aq_chief_2792,d_giemajohka
c_somerset,aq_dumnonian,aq_dumnonian,aq_faith_celtic,tribal_government,aq_chief_2793,d_somerset
c_somnath,aq_saurashtra,aq_saurashtra,aq_faith_samavedic,tribal_government,aq_chief_2794,d_saurashtra
c_somogy,aq_scordiscian,aq_scordiscian,aq_faith_celtic,tribal_government,aq_chief_2795,d_somogy
c_sonda,aq_saindhava,aq_saindhava,aq_faith_atharvavedic,tribal_government,aq_chief_2796,d_sauvira
c_songuu_aallar,aq_tagar,aq_tagar,aq_faith_steppe,tribal_government,aq_chief_2797,d_kargassia
c_songzhou,aq_sinitic,aq_song,aq_faith_chinese,tribal_government,aq_song,0
c_sopron,aq_gaulish,aq_gaulish,aq_faith_celtic,tribal_government,aq_chief_2799,d_gyor
