county,old_culture,culture,faith,ruler,ruler_culture
c_sous,aq_berber,aq_maurian,aq_faith_libyan,aq_chief_2807,aq_maurian
c_south_kordofan,aq_central_african,aq_central_african,west_african_bori_pagan,aq_chief_2808,aq_central_african
c_soya,aq_ainu,aq_ainu,aq_faith_asian,aq_chief_2809,aq_ainu
c_speyer,aq_germanic,aq_suebian,aq_faith_germanic,aq_chief_2810,aq_suebian
c_spis,aq_gaulish,aq_gaulish,aq_faith_celtic,aq_chief_2811,aq_gaulish
c_spoleto,aq_italic,aq_umbrian,aq_faith_iguvine,aq_chief_2812,aq_umbrian
c_spreewald,aq_slavic,aq_slavic,slavic_pagan,aq_chief_2813,aq_slavic
c_sprottau,aq_slavic,aq_slavic,slavic_pagan,aq_chief_2814,aq_slavic
c_sran,aq_austronesian,aq_austronesian,aq_faith_asian,aq_chief_2815,aq_austronesian
c_sravasti,aq_indo_aryan,aq_kosalan,aq_faith_buddha,aq_chief_2816,aq_kosalan
c_sredets,aq_thracian,aq_triballian,aq_faith_balkan,aq_chief_2817,aq_triballian
c_srihatta,aq_gangetic,aq_pragjyotisha,aq_faith_yaksha_naga,aq_chief_2818,aq_pragjyotisha
c_sriksetra,aq_burman,aq_burman,aq_faith_asian,aq_chief_2819,aq_burman
c_sripatha,aq_indo_aryan,aq_surasena,aq_faith_samavedic,aq_chief_2820,aq_surasena
c_sripuri,aq_indo_aryan,aq_atavi,aq_faith_forest_indian,aq_chief_2821,aq_atavi
c_srirangapatna,aq_dravidian,aq_kadamba_early,aq_faith_dravidian,aq_chief_2822,aq_kadamba_early
c_stade,aq_germanic,aq_teutonian,aq_faith_germanic,aq_chief_2823,aq_teutonian
c_staffordshire,aq_brythonic,aq_cornovian,aq_faith_celtic,aq_chief_2824,aq_cornovian
c_starodub,aq_slavic,aq_slavic,slavic_pagan,aq_chief_2825,aq_slavic
c_stendal,aq_germanic,aq_cheruscan,aq_faith_germanic,aq_chief_2826,aq_cheruscan
c_stettin,aq_germanic,aq_suebian,aq_faith_germanic,aq_chief_2827,aq_suebian
c_stezycka,aq_slavic,aq_slavic,slavic_pagan,aq_chief_2828,aq_slavic
c_sthanisvara,aq_indo_aryan,aq_kuru,aq_faith_krishna_yajurvedic,aq_chief_2829,aq_kuru
c_stoenesti,aq_daco_getic,aq_getian,aq_faith_zalmonian,aq_chief_2830,aq_getian
c_stoyanka,aq_tagar,aq_tagar,aq_faith_steppe,aq_chief_2831,aq_tagar
c_strassburg,aq_germanic,aq_sequanian,aq_faith_celtic,aq_chief_2832,aq_sequanian
c_strathearn,aq_pictish,aq_caledonian,aq_faith_celtic,aq_chief_2833,aq_caledonian
c_strumica,aq_thracian,aq_bessian,aq_faith_balkan,aq_chief_2834,aq_bessian
c_stung_treng,aq_mon_khmer,aq_mon_khmer,aq_faith_asian,aq_chief_2835,aq_mon_khmer
c_suakin,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_2836,aq_cushitic
c_subay,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_2837,aq_arabian
c_suceava,aq_daco_getic,aq_getian,aq_faith_zalmonian,aq_chief_2838,aq_getian
c_sudurland,aq_germanic,aq_germanic,aq_faith_germanic,aq_chief_2839,aq_germanic
c_suenik,aq_armenian,aq_armenian,aq_faith_anatolian,aq_chief_2840,aq_armenian
c_suffolk,aq_brythonic,aq_iceni,aq_faith_celtic,aq_chief_2841,aq_iceni
c_suining,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_2842,aq_sinitic
c_suizhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_2843,aq_sinitic
c_suizhou_1,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_2844,aq_sinitic
c_sukhna,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_2845,aq_aramaic
c_sukhothai,aq_tai,aq_tai,aq_faith_asian,aq_chief_2846,aq_tai
c_sullum,aq_egyptian,aq_egyptian,aq_faith_kemetic,aq_chief_2847,aq_egyptian
c_sum,aq_ainu,aq_ainu,aq_faith_asian,aq_chief_2848,aq_ainu
c_sumadija,aq_illyrian,aq_dardanian,aq_faith_balkan,aq_chief_2849,aq_dardanian
c_sumdo,aq_tibetan,aq_tibetan,bon,aq_chief_2850,aq_tibetan
c_sundgau,aq_germanic,aq_sequanian,aq_faith_celtic,aq_chief_2851,aq_sequanian
c_sungqu,aq_tibetan,aq_tibetan,bon,aq_chief_2852,aq_tibetan
c_suo,aq_yayoi,aq_yayoi,aq_faith_asian,aq_chief_2853,aq_yayoi
c_suondavara,aq_sami,aq_sami,finnish_pagan,aq_chief_2854,aq_sami
c_suriya,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_2855,aq_aramaic
c_surparaka,aq_dravidian,aq_alupa,aq_faith_dravidian,aq_chief_2856,aq_alupa
c_surrah,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_2857,aq_arabian
c_surrey,aq_brythonic,aq_cantiacian,aq_faith_celtic,aq_chief_2858,aq_cantiacian
c_suruga,aq_jomon,aq_jomon,aq_faith_asian,aq_chief_2859,aq_jomon
c_sussex,aq_brythonic,aq_cantiacian,aq_faith_celtic,aq_chief_2860,aq_cantiacian
c_sutherland,aq_pictish,aq_caledonian,aq_faith_celtic,aq_chief_2861,aq_caledonian
c_sutkend,aq_saka,aq_saka,aq_faith_steppe,aq_chief_2862,aq_saka
c_suvarnagram,aq_gangetic,aq_pundra,aq_faith_yaksha_naga,aq_chief_2863,aq_pundra
c_suvarnapura,aq_indo_aryan,aq_atavi,aq_faith_forest_indian,aq_chief_2864,aq_atavi
c_suyab,aq_saka,aq_saka,aq_faith_steppe,aq_chief_2865,aq_saka
c_suzdal,aq_slavic,aq_slavic,slavic_pagan,aq_chief_2866,aq_slavic
c_suzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_2867,aq_sinitic
c_suzhou_2,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_2868,aq_sinitic
c_svaneti,aq_kartvelian,aq_colchian,aq_faith_anatolian,aq_chief_2869,aq_colchian
c_swetaka_mandala,aq_indo_aryan,aq_kalinga,aq_faith_nirgrantha,aq_chief_2870,aq_kalinga
c_syrrusafa,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_2871,aq_aramaic
c_syrte,aq_punic,aq_nasamonian,aq_faith_libyan,aq_chief_2872,aq_nasamonian
c_sysma,aq_finnic,aq_finnic,finnish_pagan,aq_chief_2873,aq_finnic
c_szabolcs,aq_gaulish,aq_dacian,aq_faith_zalmonian,aq_chief_2874,aq_dacian
c_szatmar,aq_gaulish,aq_dacian,aq_faith_zalmonian,aq_chief_2875,aq_dacian
c_szekelyfold,aq_gaulish,aq_dacian,aq_faith_zalmonian,aq_chief_2876,aq_dacian
c_szekesfehervar,aq_gaulish,aq_gaulish,aq_faith_celtic,aq_chief_2877,aq_gaulish
c_szerem,aq_gaulish,aq_pannonian,aq_faith_balkan,aq_chief_2878,aq_pannonian
c_tabary,aq_uralic,aq_uralic,finnish_pagan,aq_chief_2879,aq_uralic
c_tabassa,aq_punic,aq_punic,aq_faith_punic,aq_chief_2880,aq_punic
c_tabla_butii,aq_daco_getic,aq_dacian,aq_faith_zalmonian,aq_chief_2881,aq_dacian
c_tabon,aq_west_african,aq_west_african,west_african_pagan,aq_chief_2882,aq_west_african
c_tabriz,aq_persian,aq_persian,mazdayasna,aq_chief_2883,aq_persian
c_tabuk,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_2884,aq_arabian
c_tadjoura,aq_cushitic,aq_cushitic,aq_faith_african,aq_chief_2885,aq_cushitic
c_tadla,aq_berber,aq_maurian,aq_faith_libyan,aq_chief_2886,aq_maurian
c_tadmekka,aq_saharan,aq_saharan,aq_faith_libyan,aq_chief_2887,aq_saharan
c_taeju,aq_korean,aq_korean,aq_faith_asian,aq_chief_2888,aq_korean
c_tagadur,aq_dravidian,aq_chola,aq_faith_murukan,aq_chief_2889,aq_chola
c_tagali,aq_kushite,aq_kushite,kushitism_pagan,aq_chief_2890,aq_kushite
c_tagant,aq_west_african,aq_west_african,west_african_pagan,aq_chief_2891,aq_west_african
c_taghaza,aq_saharan,aq_saharan,aq_faith_libyan,aq_chief_2892,aq_saharan
c_tagul,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_2893,aq_steppe_eastern
c_tahert,aq_berber,aq_numidian_masaesylian,aq_faith_libyan,aq_chief_2894,aq_numidian_masaesylian
c_tahoua,aq_central_african,aq_central_african,west_african_bori_pagan,aq_chief_2895,aq_central_african
c_taif,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_2896,aq_arabian
c_taiyuan,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_2897,aq_sinitic
c_taizhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_2898,aq_sinitic
c_taizhou_1,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_2899,aq_sinitic
c_taizz,aq_sabaean,aq_sabaean,aq_faith_arabian,aq_chief_2900,aq_sabaean
c_tajima,aq_yayoi,aq_yayoi,aq_faith_asian,aq_chief_2901,aq_yayoi
c_takkeda,aq_saharan,aq_saharan,aq_faith_libyan,aq_chief_2902,aq_saharan
c_takon,aq_burman,aq_burman,aq_faith_asian,aq_chief_2903,aq_burman
c_takrit,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_2904,aq_aramaic
c_takrur,aq_west_african,aq_west_african,west_african_pagan,aq_chief_2905,aq_west_african
c_talakad,aq_dravidian,aq_kadamba_early,aq_faith_dravidian,aq_chief_2906,aq_kadamba_early
c_talava,aq_baltic,aq_baltic,baltic_pagan,aq_chief_2907,aq_baltic
c_talish,aq_persian,aq_persian,mazdayasna,aq_chief_2908,aq_persian
c_tall_basma,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_2909,aq_aramaic
c_tall_hamid,aq_anatolian,aq_cilician,aq_faith_sandas,aq_chief_2910,aq_cilician
c_tamasna,aq_berber,aq_maurian,aq_faith_libyan,aq_chief_2911,aq_maurian
c_tambov,aq_uralic,aq_uralic,finnish_pagan,aq_chief_2912,aq_uralic
c_tamentit,aq_saharan,aq_saharan,aq_faith_libyan,aq_chief_2913,aq_saharan
c_tamiso,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_2914,aq_forest_african
c_tamna,aq_korean,aq_korean,aq_faith_asian,aq_chief_2915,aq_korean
c_tamralipti,aq_gangetic,aq_suhma,aq_faith_yaksha_naga,aq_chief_2916,aq_suhma
c_tana,aq_scythian,aq_scythian,aq_faith_steppe,aq_chief_2917,aq_scythian
c_tanas,aq_berber,aq_numidian_masaesylian,aq_faith_libyan,aq_chief_2918,aq_numidian_masaesylian
c_tanba,aq_yayoi,aq_yayoi,aq_faith_asian,aq_chief_2919,aq_yayoi
c_tanga,aq_bantu,aq_bantu,aq_faith_african,aq_chief_2920,aq_bantu
c_tangiers,aq_berber,aq_maurian,aq_faith_libyan,aq_chief_2921,aq_maurian
c_tango,aq_yayoi,aq_yayoi,aq_faith_asian,aq_chief_2922,aq_yayoi
c_tangzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_2923,aq_sinitic
c_tanyang,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_2924,aq_sinitic
c_tanzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_2925,aq_sinitic
c_tanzhou_2,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_2926,aq_sinitic
c_tao,aq_kartvelian,aq_kartvelian,aq_faith_anatolian,aq_chief_2927,aq_kartvelian
c_tapsa,aq_tagar,aq_tagar,aq_faith_steppe,aq_chief_2928,aq_tagar
c_tara,aq_uralic,aq_uralic,finnish_pagan,aq_chief_2929,aq_uralic
c_taradavadi,aq_dravidian,aq_kadamba_early,aq_faith_dravidian,aq_chief_2930,aq_kadamba_early
c_tarayka,aq_ainu,aq_ainu,aq_faith_asian,aq_chief_2931,aq_ainu
c_taraz,aq_saka,aq_saka,aq_faith_steppe,aq_chief_2932,aq_saka
c_targu_jiu,aq_daco_getic,aq_getian,aq_faith_zalmonian,aq_chief_2933,aq_getian
c_targyl,aq_saka,aq_saka,aq_faith_steppe,aq_chief_2934,aq_saka
c_tarnowska,aq_slavic,aq_slavic,slavic_pagan,aq_chief_2935,aq_slavic
c_tarragona,aq_iberian,aq_ilercavonian,aq_faith_iberian,aq_chief_2936,aq_ilercavonian
c_tarsos,aq_anatolian,aq_bithynian,aq_faith_balkan,aq_chief_2937,aq_bithynian
c_tartas_SIB,aq_uralic,aq_uralic,finnish_pagan,aq_chief_2938,aq_uralic
c_tarvagatai,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_2939,aq_steppe_eastern
c_taskyl,aq_uralic,aq_uralic,finnish_pagan,aq_chief_2940,aq_uralic
c_tavan_bogd,aq_uralic,aq_uralic,finnish_pagan,aq_chief_2941,aq_uralic
c_tavasts,aq_finnic,aq_finnic,finnish_pagan,aq_chief_2942,aq_finnic
c_taveta,aq_bantu,aq_bantu,aq_faith_african,aq_chief_2943,aq_bantu
c_tawang,aq_tibetan,aq_tibetan,bon,aq_chief_2944,aq_tibetan
c_tayma,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_2945,aq_arabian
c_taza,aq_berber,aq_maurian,aq_faith_libyan,aq_chief_2946,aq_maurian
c_tbilisi,aq_kartvelian,aq_kartvelian,aq_faith_anatolian,aq_chief_2947,aq_kartvelian
c_tecklenburg,aq_germanic,aq_cheruscan,aq_faith_germanic,aq_chief_2948,aq_cheruscan
c_tekar,aq_saka,aq_saka,aq_faith_steppe,aq_chief_2949,aq_saka
c_teke,aq_saka,aq_saka,aq_faith_steppe,aq_chief_2950,aq_saka
c_telemark,aq_germanic,aq_rugian,aq_faith_germanic,aq_chief_2951,aq_rugian
c_telmen,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_2952,aq_steppe_eastern
c_temes,aq_gaulish,aq_scordiscian,aq_faith_celtic,aq_chief_2953,aq_scordiscian
c_temne,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_2954,aq_forest_african
c_tengerge,aq_saka,aq_saka,aq_faith_steppe,aq_chief_2955,aq_saka
c_tengger,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_2956,aq_sinitic
c_tengiz,aq_saka,aq_saka,aq_faith_steppe,aq_chief_2957,aq_saka
c_tengzhou,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_2958,aq_baiyue
c_teniz,aq_saka,aq_saka,aq_faith_steppe,aq_chief_2959,aq_saka
c_ter,aq_sami,aq_sami,finnish_pagan,aq_chief_2960,aq_sami
c_teramo,aq_italic,aq_marsian,aq_faith_italic,aq_chief_2961,aq_marsian
c_terebovl,aq_slavic,aq_slavic,slavic_pagan,aq_chief_2962,aq_slavic
c_terek_pass,aq_tocharian,aq_tocharian,aq_faith_steppe,aq_chief_2963,aq_tocharian
c_terekli,aq_saka,aq_saka,aq_faith_steppe,aq_chief_2964,aq_saka
c_terektai,aq_uralic,aq_uralic,finnish_pagan,aq_chief_2965,aq_uralic
c_teruel,aq_iberian,aq_contestanian,aq_faith_iberian,aq_chief_2966,aq_contestanian
c_tesiin_gol,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_2967,aq_steppe_eastern
c_tessalit,aq_saharan,aq_saharan,aq_faith_libyan,aq_chief_2968,aq_saharan
c_teviotdale,aq_pictish,aq_votadinian,aq_faith_celtic,aq_chief_2969,aq_votadinian
c_tewo,aq_tibetan,aq_tibetan,bon,aq_chief_2970,aq_tibetan
c_tezu,aq_tibetan,aq_tibetan,bon,aq_chief_2971,aq_tibetan
c_thabeik_taung,aq_burman,aq_burman,aq_faith_asian,aq_chief_2972,aq_burman
c_thalabiya,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_2973,aq_arabian
c_thaldat,aq_tibetan,aq_tibetan,bon,aq_chief_2974,aq_tibetan
c_thalner,aq_indo_aryan,aq_anupa,aq_faith_yaksha_naga,aq_chief_2975,aq_anupa
c_thanbyuzayat,aq_tai,aq_tai,aq_faith_asian,aq_chief_2976,aq_tai
c_thang_long,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_2977,aq_baiyue
c_thaton,aq_burman,aq_burman,aq_faith_asian,aq_chief_2978,aq_burman
c_theodosiopolis,aq_armenian,aq_armenian,aq_faith_anatolian,aq_chief_2979,aq_armenian
c_thessalia,aq_hellenic,aq_hellenic,hellenic_pagan,aq_chief_2980,aq_hellenic
c_thessaliotis,aq_hellenic,aq_hellenic,hellenic_pagan,aq_chief_2981,aq_hellenic
c_thessalonika,aq_macedonian,aq_macedonian,hellenic_pagan,aq_chief_2982,aq_macedonian
c_thiers,aq_gaulish,aq_arvernian,aq_faith_celtic,aq_chief_2983,aq_arvernian
c_thomond,aq_goidelic,aq_ivernian,aq_faith_celtic,aq_chief_2984,aq_ivernian
c_thouars,aq_gaulish,aq_pictonian,aq_faith_celtic,aq_chief_2985,aq_pictonian
c_thyatira,aq_anatolian,aq_lydian,aq_faith_artimu,aq_chief_2986,aq_lydian
c_tiande,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_2987,aq_sinitic
c_tianzhou,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_2988,aq_baiyue
c_tib,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_2989,aq_aramaic
c_tiberias,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_2990,aq_aramaic
c_tibesti,aq_saharan,aq_saharan,aq_faith_libyan,aq_chief_2991,aq_saharan
c_tichitt,aq_west_african,aq_west_african,west_african_pagan,aq_chief_2992,aq_west_african
c_tigheci,aq_daco_getic,aq_getian,aq_faith_zalmonian,aq_chief_2993,aq_getian
c_tigre,aq_ethiopian,aq_ethiopian,aq_faith_african,aq_chief_2994,aq_ethiopian
c_tihama,aq_arabian,aq_arabian,aq_faith_arabian,aq_chief_2995,aq_arabian
c_tihamat-al-yamani,aq_sabaean,aq_sabaean,aq_faith_arabian,aq_chief_2996,aq_sabaean
c_tikhvin,aq_finnic,aq_finnic,finnish_pagan,aq_chief_2997,aq_finnic
c_timbi,aq_west_african,aq_west_african,west_african_pagan,aq_chief_2998,aq_west_african
c_tindouf,aq_saharan,aq_saharan,aq_faith_libyan,aq_chief_2999,aq_saharan
c_tingzhou,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_3000,aq_baiyue
c_tinmallal,aq_berber,aq_maurian,aq_faith_libyan,aq_chief_3001,aq_maurian
c_tirakka,aq_west_african,aq_west_african,west_african_pagan,aq_chief_3002,aq_west_african
c_tiris,aq_saharan,aq_saharan,aq_faith_libyan,aq_chief_3003,aq_saharan
c_tiruvannamalai,aq_dravidian,aq_chola,aq_faith_murukan,aq_chief_3004,aq_chola
c_tivoli,aq_latin,aq_sabine,aq_faith_italic,aq_chief_3005,aq_sabine
c_tlemcen,aq_berber,aq_numidian_masaesylian,aq_faith_libyan,aq_chief_3006,aq_numidian_masaesylian
c_tmutarakan,aq_sarmatian,aq_sarmatian,aq_faith_steppe,aq_chief_3007,aq_sarmatian
c_tobol,aq_uralic,aq_uralic,finnish_pagan,aq_chief_3008,aq_uralic
c_tobruk,aq_egyptian,aq_egyptian,aq_faith_kemetic,aq_chief_3009,aq_egyptian
c_todo,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_3010,aq_forest_african
c_togotai,aq_saka,aq_saka,aq_faith_steppe,aq_chief_3011,aq_saka
c_tokisara,aq_ainu,aq_ainu,aq_faith_asian,aq_chief_3012,aq_ainu
c_toksun,aq_tocharian,aq_tocharian,aq_faith_steppe,aq_chief_3013,aq_tocharian
c_tokumbay,aq_saka,aq_saka,aq_faith_steppe,aq_chief_3014,aq_saka
c_toledo,aq_iberian,aq_carpetanian,aq_faith_celtic,aq_chief_3015,aq_carpetanian
c_tolna,aq_gaulish,aq_scordiscian,aq_faith_celtic,aq_chief_3016,aq_scordiscian
c_toma,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_3017,aq_forest_african
c_tomorbulag,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_3018,aq_steppe_eastern
c_tomsk,aq_uralic,aq_uralic,finnish_pagan,aq_chief_3019,aq_uralic
c_tongcheng,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_3020,aq_sinitic
c_tongchuan,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_3021,aq_sinitic
c_tonghai,aq_baiyue,aq_baiyue,aq_faith_asian,aq_chief_3022,aq_baiyue
c_tongzhou,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_3023,aq_sinitic
c_tongzhou_1,aq_sinitic,aq_sinitic,aq_faith_chinese,aq_chief_3024,aq_sinitic
c_tonnerrois,aq_gaulish,aq_aeduian,aq_faith_celtic,aq_chief_3025,aq_aeduian
c_torangy_kul,aq_saka,aq_saka,aq_faith_steppe,aq_chief_3026,aq_saka
c_torda,aq_gaulish,aq_dacian,aq_faith_zalmonian,aq_chief_3027,aq_dacian
c_torema,aq_uralic,aq_uralic,finnish_pagan,aq_chief_3028,aq_uralic
c_torne,aq_sami,aq_sami,finnish_pagan,aq_chief_3029,aq_sami
c_toro,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_3030,aq_forest_african
c_toropets,aq_slavic,aq_slavic,slavic_pagan,aq_chief_3031,aq_slavic
c_tortoli,aq_italic,aq_nuragic,aq_faith_nuragic,aq_chief_3032,aq_nuragic
c_tortona,aq_italic,aq_ligurian,aq_faith_ligurian,aq_chief_3033,aq_ligurian
c_torun,aq_baltic,aq_baltic,baltic_pagan,aq_chief_3034,aq_baltic
c_tosa,aq_yayoi,aq_yayoi,aq_faith_asian,aq_chief_3035,aq_yayoi
c_totma,aq_finnic,aq_finnic,finnish_pagan,aq_chief_3036,aq_finnic
c_totomi,aq_jomon,aq_jomon,aq_faith_asian,aq_chief_3037,aq_jomon
c_touat,aq_saharan,aq_saharan,aq_faith_libyan,aq_chief_3038,aq_saharan
c_toulouse,aq_gaulish,aq_volcian,aq_faith_celtic,aq_chief_3039,aq_volcian
c_toungoo,aq_burman,aq_burman,aq_faith_asian,aq_chief_3040,aq_burman
c_tourraine,aq_gaulish,aq_biturigian,aq_faith_celtic,aq_chief_3041,aq_biturigian
c_tovkhon,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_3042,aq_steppe_eastern
c_trakai,aq_baltic,aq_baltic,baltic_pagan,aq_chief_3043,aq_baltic
c_trandam,aq_tibetan,aq_tibetan,bon,aq_chief_3044,aq_tibetan
c_trandheim,aq_germanic,aq_germanic,aq_faith_germanic,aq_chief_3045,aq_germanic
c_travunia,aq_illyrian,aq_ardiaean,aq_faith_balkan,aq_chief_3046,aq_ardiaean
c_trebizond,aq_anatolian,aq_colchian,aq_faith_anatolian,aq_chief_3047,aq_colchian
c_trenscen,aq_gaulish,aq_gaulish,aq_faith_celtic,aq_chief_3048,aq_gaulish
c_trent,aq_italic,aq_rhaetian,aq_faith_rhaetian,aq_chief_3049,aq_rhaetian
c_treviso,aq_venetic,aq_venetic,aq_faith_italic,aq_chief_3050,aq_venetic
c_tribandapura,aq_indo_aryan,aq_kuru,aq_faith_krishna_yajurvedic,aq_chief_3051,aq_kuru
c_trier,aq_germanic,aq_mediomatrician,aq_faith_celtic,aq_chief_3052,aq_mediomatrician
c_trigarta,aq_indo_aryan,aq_trigartan,aq_faith_rigvedic,aq_chief_3053,aq_trigartan
c_trikuta,aq_dravidian,aq_asmaka,aq_faith_krishna_yajurvedic,aq_chief_3054,aq_asmaka
c_trincomalee,aq_lankan,aq_lankan,aq_faith_rigvedic,aq_chief_3055,aq_lankan
c_tripoli,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_3056,aq_aramaic
c_tripolitana,aq_punic,aq_punic,aq_faith_punic,aq_chief_3057,aq_punic
c_tripuri,aq_indo_aryan,aq_chedi,aq_faith_atharvavedic,aq_chief_3058,aq_chedi
c_trongsa,aq_tibetan,aq_tibetan,bon,aq_chief_3059,aq_tibetan
c_troyes,aq_gaulish,aq_remian,aq_faith_celtic,aq_chief_3060,aq_remian
c_tsambagarau,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_3061,aq_steppe_eastern
c_tsaparang,aq_tibetan,aq_tibetan,bon,aq_chief_3062,aq_tibetan
c_tseel,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_3063,aq_steppe_eastern
c_tselym_dalyn,aq_uralic,aq_uralic,finnish_pagan,aq_chief_3064,aq_uralic
c_tsugaru,aq_ainu,aq_ainu,aq_faith_asian,aq_chief_3065,aq_ainu
c_tsushima,aq_yayoi,aq_yayoi,aq_faith_asian,aq_chief_3066,aq_yayoi
c_tudela,aq_iberian,aq_vasconian,aq_faith_iberian,aq_chief_3067,aq_vasconian
c_tudgha,aq_berber,aq_maurian,aq_faith_libyan,aq_chief_3068,aq_maurian
c_tui,aq_celtiberian,aq_gallaecian,aq_faith_celtic,aq_chief_3069,aq_gallaecian
c_tula,aq_slavic,aq_slavic,slavic_pagan,aq_chief_3070,aq_slavic
c_tuluchezeva,aq_uralic,aq_uralic,finnish_pagan,aq_chief_3071,aq_uralic
c_tulun,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_3072,aq_steppe_eastern
c_tumak,aq_central_african,aq_central_african,west_african_bori_pagan,aq_chief_3073,aq_central_african
c_tumar,aq_saka,aq_saka,aq_faith_steppe,aq_chief_3074,aq_saka
c_tummana,aq_indo_aryan,aq_atavi,aq_faith_forest_indian,aq_chief_3075,aq_atavi
c_tun,aq_bactrian,aq_bactrian,mazdayasna,aq_chief_3076,aq_bactrian
c_tunis,aq_punic,aq_punic,aq_faith_punic,aq_carthage,aq_punic
c_tunka,aq_steppe_eastern,aq_steppe_eastern,tengri_pagan,aq_chief_3078,aq_steppe_eastern
c_turan,aq_persian,aq_persian,mazdayasna,aq_chief_3079,aq_persian
c_turgay,aq_saka,aq_saka,aq_faith_steppe,aq_chief_3080,aq_saka
c_turin,aq_italic,aq_taurinian,aq_faith_celtic,aq_chief_3081,aq_taurinian
c_turnovo,aq_thracian,aq_triballian,aq_faith_balkan,aq_chief_3082,aq_triballian
c_turov,aq_slavic,aq_slavic,slavic_pagan,aq_chief_3083,aq_slavic
c_turuberan,aq_armenian,aq_armenian,aq_faith_anatolian,aq_chief_3084,aq_armenian
c_tus,aq_bactrian,aq_bactrian,mazdayasna,aq_chief_3085,aq_bactrian
c_tustar,aq_persian,aq_persian,mazdayasna,aq_chief_3086,aq_persian
c_tuulain,aq_tibetan,aq_tibetan,bon,aq_chief_3087,aq_tibetan
c_tver,aq_slavic,aq_slavic,slavic_pagan,aq_chief_3088,aq_slavic
c_tyendugu,aq_forest_african,aq_forest_african,west_african_roog_pagan,aq_chief_3089,aq_forest_african
c_tyumen,aq_uralic,aq_uralic,finnish_pagan,aq_chief_3090,aq_uralic
c_ubins,aq_uralic,aq_uralic,finnish_pagan,aq_chief_3091,aq_uralic
c_ubmejeiednuo,aq_sami,aq_sami,finnish_pagan,aq_chief_3092,aq_sami
c_ubon_ratchathani,aq_mon_khmer,aq_mon_khmer,aq_faith_asian,aq_chief_3093,aq_mon_khmer
c_ubulla,aq_aramaic,aq_aramaic,aq_faith_mesopotamian,aq_chief_3094,aq_aramaic
c_uch,aq_indo_aryan,aq_malava,aq_faith_rigvedic,aq_chief_3095,aq_malava
c_uch_katyn,aq_saka,aq_saka,aq_faith_steppe,aq_chief_3096,aq_saka
