county_id,source_county_name,implemented_county_name,de_jure_duchy,de_jure_kingdom,top_realm,holder,government,source_basis
c_skara,Skara,Geats,d_vastergotland,k_sweden,c_skara,aq_chief_2773,tribal_government,R
c_skardu,Skardu,Skardu,d_baltiyul,k_maryul,c_skardu,aq_chief_2774,tribal_government,K
c_skolt,Skolt,Sápmi,d_giemajohka,k_sapmi,c_skolt,aq_chief_2775,tribal_government,R
c_skopje,Skopje,Thrace,d_aq_paeonia_bulgaria,k_aq_paeonia,k_aq_paeonia,aq_paeonia,tribal_government,R
c_slesvig,Slesvig,Cimbria,d_slesvig,k_denmark,c_slesvig,aq_chief_2777,tribal_government,R
c_slupsk,Słupsk,Venedi,d_pomerelia,k_pomerania,c_slupsk,aq_chief_2778,tribal_government,R
c_slutsk,Slutsk,Neuri,d_pinsk,k_white_rus,c_slutsk,aq_chief_2779,tribal_government,R
c_smolensk,Smolensk,Budini,d_smolensk,k_white_rus,c_smolensk,aq_chief_2780,tribal_government,R
c_sobrarbe,Sobrarbe,Celtiberia,d_aragon,k_aragon,c_sobrarbe,aq_chief_2781,tribal_government,R
c_sochur,Sochur,Sochur,d_ala_tau,k_ob,c_sochur,aq_chief_2782,tribal_government,K
c_socotra,Socotra,Socotra,d_socotra,k_yemen,c_socotra,aq_chief_2783,tribal_government,A/R
c_sodermannaland,Södermannaland,Suiones,d_svealand,k_sweden,c_sodermannaland,aq_chief_2784,tribal_government,R
c_sog,Sog,Sog,d_qamdo,k_kham,c_sog,aq_chief_2785,tribal_government,K
c_sogn,Sogn,Scandia,d_vestlandi,k_norway,c_sogn,aq_chief_2786,tribal_government,R
c_sokode,Sokode,Sokode,d_savalu,k_borgu,c_sokode,aq_chief_2787,tribal_government,K
c_sokoto,Sokoto,Sokoto,d_kebbi,k_hausaland,c_sokoto,aq_chief_2788,tribal_government,K
c_soldin,Cedynia,Venedi,d_pommerania,k_pomerania,c_soldin,aq_chief_2789,tribal_government,R
c_soli,Soli,Illyria Interior,d_lower_bosna,k_croatia,c_soli,aq_chief_2790,tribal_government,R
c_solimana,Solimana,Solimana,d_loma,k_mali,c_solimana,aq_chief_2791,tribal_government,K
c_sombio,Sombio,Sápmi,d_giemajohka,k_sapmi,c_sombio,aq_chief_2792,tribal_government,R
c_somerset,Somerset,Durotriges,d_somerset,k_england,c_somerset,aq_chief_2793,tribal_government,A/R
c_somnath,Somnath,Saurashtra,d_saurashtra,k_gujarat,c_somnath,aq_chief_2794,tribal_government,R
c_somogy,Somogy,Pannonia,d_somogy,k_hungary,c_somogy,aq_chief_2795,tribal_government,R
c_sonda,Sonda,Sauvira,d_sauvira,k_aq_persia_sindh,e_aq_persia,aq_chief_2796,tribal_government,R
c_songuu_aallar,Songuu Aallar,Songuu Aallar,d_kargassia,k_khakassia,c_songuu_aallar,aq_chief_2797,tribal_government,K
c_songzhou,Songzhou,Songzhou,d_biansong,k_aq_song,k_aq_song,aq_song,tribal_government,K
c_sopron,Sopron,Pannonia,d_gyor,k_hungary,c_sopron,aq_chief_2799,tribal_government,R
c_soria,Soria,Celtiberi,d_castilla,k_castille,c_soria,aq_chief_2800,tribal_government,A/R
c_soroca,Soroca,Getia,d_moldova,k_moldavia,c_soroca,aq_chief_2801,tribal_government,R
c_sorok,Sorok,Sorok,d_salair,k_ob,c_sorok,aq_chief_2802,tribal_government,K
c_sortavala,Sortavala,Fenni,d_karelia,k_finland,c_sortavala,aq_chief_2803,tribal_government,R
c_soso,Soso,Soso,d_kaniaga,k_ghana,c_soso,aq_chief_2804,tribal_government,K
c_sosva,Sosva,Sosva,d_kazym,k_yugra,c_sosva,aq_chief_2805,tribal_government,K
c_souf,Souf,Capsa,d_jerid,k_africa,c_souf,aq_chief_2806,tribal_government,R
c_sous,Sous,Gaetulia,d_sous,k_maghreb,c_sous,aq_chief_2807,tribal_government,R
c_south_kordofan,South Kordofan,South Kordofan,d_kordofan,k_darfur,c_south_kordofan,aq_chief_2808,tribal_government,K
c_soya,Soya,Soya,d_menas,k_aynumosir,c_soya,aq_chief_2809,tribal_government,K
c_speyer,Speyer,Nemetii,d_west_franconia,k_east_francia,c_speyer,aq_chief_2810,tribal_government,A/R
c_spis,Spiš,Carpathian Celts,d_ungvar,k_hungary,c_spis,aq_chief_2811,tribal_government,R
c_spoleto,Spoleto,Umbria,d_spoleto,k_romagna,c_spoleto,aq_chief_2812,tribal_government,A/R
c_spreewald,Spreewald,Elbe Lands,d_lausitz,k_sorbia,c_spreewald,aq_chief_2813,tribal_government,R
c_sprottau,Sprottau,Lugian Lands,d_lower_silesia,k_poland,c_sprottau,aq_chief_2814,tribal_government,R
c_sran,Sran,Sran,d_papua,k_maluku,c_sran,aq_chief_2815,tribal_government,K
c_sravasti,Sravasti,Saryupara,d_saryupara,k_aq_nanda_kosala,e_aq_nanda,aq_chief_2816,tribal_government,R
c_sredets,Sredets,Triballi,d_turnovo,k_bulgaria,c_sredets,aq_chief_2817,tribal_government,R
c_srihatta,Srihatta,Para-Lauhitya,d_para_lauhitya,k_kamarupa,c_srihatta,aq_chief_2818,tribal_government,R
c_sriksetra,Śrīksetra,Śrīksetra,d_sriksetra,k_pagan,c_sriksetra,aq_chief_2819,tribal_government,K
c_sripatha,Sripatha,Mathura,d_mathura,k_aq_nanda_delhi,e_aq_nanda,aq_chief_2820,tribal_government,R
c_sripuri,Sripuri,Daksina Kosala,d_daksina_kosala,k_aq_nanda_orissa,e_aq_nanda,aq_chief_2821,tribal_government,R
c_srirangapatna,Manyapura,Gangavadi,d_gangavadi,k_karnata,c_srirangapatna,aq_chief_2822,tribal_government,R
c_stade,Stade,Cimbri,d_holstein,k_saxony,c_stade,aq_chief_2823,tribal_government,R
c_staffordshire,Staffordshire,Cornovii,d_hereford,k_england,c_staffordshire,aq_chief_2824,tribal_government,A/R
c_starodub,Starodub,Neuri,d_chernigov,k_ruthenia,c_starodub,aq_chief_2825,tribal_government,R
c_stendal,Stendal,Cherusci,d_ostfalen,k_saxony,c_stendal,aq_chief_2826,tribal_government,R
c_stettin,Szczecin,Venedi,d_pommerania,k_pomerania,c_stettin,aq_chief_2827,tribal_government,R
c_stezycka,Stężyca,Vistula Lands,d_lesser_poland,k_poland,c_stezycka,aq_chief_2828,tribal_government,R
c_sthanisvara,Sthanisvara,Kuru,d_kuru,k_aq_nanda_delhi,e_aq_nanda,aq_chief_2829,tribal_government,R
c_stoenesti,Stoenești,Getia,d_moldova,k_moldavia,c_stoenesti,aq_chief_2830,tribal_government,R
c_stoyanka,Stoyanka,Stoyanka,d_western_sayan,k_tuva,c_stoyanka,aq_chief_2831,tribal_government,K
c_strassburg,Strassburg,Triboci,d_alsace,k_east_francia,c_strassburg,aq_chief_2832,tribal_government,A/R
c_strathearn,Strathearn,Caledonii,d_albany,k_scotland,c_strathearn,aq_chief_2833,tribal_government,R
c_strumica,Strumica,Thrace,d_bulgaria,k_bulgaria,c_strumica,aq_chief_2834,tribal_government,R
c_stung_treng,Stung Treng,Stung Treng,d_ratanakiri,k_funan,c_stung_treng,aq_chief_2835,tribal_government,K
c_suakin,Suakin,Suakin,d_bazin,k_blemmyia,c_suakin,aq_chief_2836,tribal_government,K
c_subay,Subay,Arabia Interior,d_najd,k_arabia,c_subay,aq_chief_2837,tribal_government,R
c_suceava,Suceava,Getia,d_bukovina,k_moldavia,c_suceava,aq_chief_2838,tribal_government,R
c_sudurland,Suðrland,Thule,d_iceland,k_norway,c_sudurland,aq_chief_2839,tribal_government,R
c_suenik,Suenik,Armenia,d_greater_armenia,k_aq_persia_armenia,e_aq_persia,aq_chief_2840,tribal_government,R
c_suffolk,Suffolk,Iceni,d_norfolk,k_england,c_suffolk,aq_chief_2841,tribal_government,A/R
c_suining,Suizhou,Suizhou,d_wuxin,k_aq040_ba,k_aq040_ba,aq_chief_2842,tribal_government,K
c_suizhou,Suizhou,Suizhou,d_xiasui,k_xia,c_suizhou,aq_chief_2843,tribal_government,K
c_suizhou_1,Suizhou,Suizhou,d_xiangdeng,k_aq_chu,k_aq_chu,aq_chief_2844,tribal_government,K
c_sukhna,Sukhna,Tadmor,d_palmyra,k_aq_persia_syria,e_aq_persia,aq_chief_2845,tribal_government,R
c_sukhothai,Sukhothai,Sukhothai,d_sukhothai,k_dvaravati,c_sukhothai,aq_chief_2846,tribal_government,K
c_sullum,Sullum,Marmarica,d_alexandria,k_aq_egypt,k_aq_egypt,aq_chief_2847,tribal_government,A/R
c_sum,Sum,Sum,d_sum,k_aynumosir,c_sum,aq_chief_2848,tribal_government,K
c_sumadija,Šumadija,Dardania,d_rashka,k_serbia,c_sumadija,aq_chief_2849,tribal_government,R
c_sumdo,Sumdo,Sumdo,d_aksai_chin,k_maryul,c_sumdo,aq_chief_2850,tribal_government,K
c_sundgau,Sundgau,Sequani,d_alsace,k_east_francia,c_sundgau,aq_chief_2851,tribal_government,A/R
c_sungqu,Sungqu,Sungqu,d_gyalrong,k_gyalrong,c_sungqu,aq_chief_2852,tribal_government,K
c_suo,Suō,Suō,d_west_sanyodo,k_yamato,c_suo,aq_chief_2853,tribal_government,K
c_suondavara,Suondavara,Sápmi,d_duortnoseatnu,k_sapmi,c_suondavara,aq_chief_2854,tribal_government,R
c_suriya,Suriya,Aram,d_aleppo,k_aq_persia_syria,e_aq_persia,aq_chief_2855,tribal_government,A/R
c_surparaka,Surparaka,Konkana,d_konkana,k_maharastra,c_surparaka,aq_chief_2856,tribal_government,R
c_surrah,Surrah,Arabia Interior,d_najd,k_arabia,c_surrah,aq_chief_2857,tribal_government,R
c_surrey,Surrey,Atrebates,d_canterbury,k_england,c_surrey,aq_chief_2858,tribal_government,A/R
c_suruga,Suruga,Suruga,d_tokaido,k_azuma,c_suruga,aq_chief_2859,tribal_government,K
c_sussex,Sussex,Regni,d_canterbury,k_england,c_sussex,aq_chief_2860,tribal_government,A/R
c_sutherland,Sutherland,Caledonii,d_moray,k_scotland,c_sutherland,aq_chief_2861,tribal_government,A/R
c_sutkend,Sütkend,Saka,d_chah,k_syr_darya,c_sutkend,aq_chief_2862,tribal_government,R
c_suvarnagram,Suvarnagram,Varendra,d_varendra,k_aq_nanda_bengal,e_aq_nanda,aq_chief_2863,tribal_government,R
c_suvarnapura,Suvarnapura,Daksina Kosala,d_daksina_kosala,k_aq_nanda_orissa,e_aq_nanda,aq_chief_2864,tribal_government,R
c_suyab,Suyab,Saka,d_talas_alatau,k_syr_darya,c_suyab,aq_chief_2865,nomad_government,R
c_suzdal,Suzdal,Budini,d_opolye,k_opolye,c_suzdal,aq_chief_2866,tribal_government,R
c_suzhou,Suzhou,Suzhou,d_xusi,k_aq_song,k_aq_song,aq_chief_2867,tribal_government,K
c_suzhou_2,Suzhou,Suzhou,d_jiangdong,k_aq_yue,k_aq_yue,aq_chief_2868,tribal_government,K
c_svaneti,Svaneti,Colchis,d_abkhazia,k_georgia,c_svaneti,aq_chief_2869,tribal_government,R
c_swetaka_mandala,Swetaka Mandala,Kalinga,d_kalinga,k_aq_nanda_orissa,e_aq_nanda,aq_chief_2870,tribal_government,R
c_syrrusafa,Syrrusafa,Halab,d_aleppo,k_aq_persia_syria,e_aq_persia,aq_chief_2871,tribal_government,R
c_syrte,Syrte,Syrtis,d_syrte,k_aq_carthage,k_aq_carthage,aq_chief_2872,tribal_government,A/R
c_sysma,Sysmä,Fenni,d_savo,k_finland,c_sysma,aq_chief_2873,tribal_government,R
c_szabolcs,Szabolcs,Getia,d_bihar,k_hungary,c_szabolcs,aq_chief_2874,tribal_government,R
c_szatmar,Szatmár,Getia,d_bihar,k_hungary,c_szatmar,aq_chief_2875,tribal_government,R
c_szekelyfold,Székelyföld,Getia,d_transylvania,k_hungary,c_szekelyfold,aq_chief_2876,tribal_government,R
c_szekesfehervar,Székesfehérvár,Pannonia,d_visegrad,k_hungary,c_szekesfehervar,aq_chief_2877,tribal_government,R
c_szerem,Szerém,Pannonia,d_syrmia,k_hungary,c_szerem,aq_chief_2878,tribal_government,R
c_tabary,Tabary,Tabary,d_ostyaki,k_yugra,c_tabary,aq_chief_2879,tribal_government,K
c_tabassa,Tabassa,Theveste Region,d_kairouan,k_aq_carthage,k_aq_carthage,aq_chief_2880,tribal_government,A/R
c_tabla_butii,Tabla Buții,Getia,d_transylvanian_alps,k_dacia,c_tabla_butii,aq_chief_2881,tribal_government,R
c_tabon,Tabon,Tabon,d_manding,k_mali,c_tabon,aq_chief_2882,tribal_government,K
c_tabriz,Tabriz,Media,d_azerbaijan,k_aq_persia_daylam,e_aq_persia,aq_chief_2883,tribal_government,A/R
c_tabuk,Tabuk,Lihyan,d_shammar,k_arabia,c_tabuk,aq_chief_2884,tribal_government,A/R
c_tadjoura,Tadjoura,Tadjoura,d_zaila,k_adal,c_tadjoura,aq_chief_2885,tribal_government,K
c_tadla,Tadla,Mauri,d_marrakesh,k_maghreb,c_tadla,aq_chief_2886,tribal_government,R
c_tadmekka,Tadmekka,Garamantia,d_tadmekka,k_sahara,c_tadmekka,aq_chief_2887,tribal_government,R
c_taeju,Taeju,Taeju,d_yukju,k_goguryeo,c_taeju,aq_chief_2888,tribal_government,K
c_tagadur,Tagadur,Chola Nadu,d_chola_nadu,k_tamilakam,c_tagadur,aq_chief_2889,tribal_government,R
c_tagali,Tagali,Tagali,d_sennar,k_aq_kush,k_aq_kush,aq_chief_2890,tribal_government,K
c_tagant,Tagant,Tagant,d_tagant,k_ghana,c_tagant,aq_chief_2891,tribal_government,K
c_taghaza,Taghaza,Sahara,d_taghaza,k_anbiya,c_taghaza,aq_chief_2892,tribal_government,R
c_tagul,Tagul,Tagul,d_yenisei_kan,k_angara,c_tagul,aq_chief_2893,nomad_government,K
c_tahert,Tahert,Numidia,d_tahert,k_tahert,c_tahert,aq_chief_2894,tribal_government,A/R
c_tahoua,Tahoua,Tahoua,d_gobir,k_hausaland,c_tahoua,aq_chief_2895,tribal_government,K
c_taif,Ta'if,Thaqif,d_mecca,k_arabia,c_taif,aq_chief_2896,tribal_government,A/R
c_taiyuan,Taiyuan,Taiyuan,d_hedong,k_aq_zhao,k_aq_zhao,aq_chief_2897,tribal_government,K
c_taizhou,Taizhou,Taizhou,d_zhedong,k_aq_yue,k_aq_yue,aq_chief_2898,tribal_government,K
c_taizhou_1,Taizhou,Taizhou,d_huainan,k_aq_chu,k_aq_chu,aq_chief_2899,tribal_government,K
c_taizz,Ta'izz,Qataban,d_taizz,k_aq040_qataban,k_aq040_qataban,aq_chief_2900,tribal_government,A/R
c_tajima,Tajima,Tajima,d_east_sanindo,k_yamato,c_tajima,aq_chief_2901,tribal_government,K
c_takkeda,Takkeda,Garamantia,d_air,k_sahara,c_takkeda,aq_chief_2902,tribal_government,R
c_takon,Takon,Takon,d_tagaung,k_pagan,c_takon,aq_chief_2903,tribal_government,K
c_takrit,Takrit,Assyria,d_samarra,k_aq_persia_mesopotamia,e_aq_persia,aq_chief_2904,tribal_government,A/R
c_takrur,Takrūr,Takrūr,d_takrur,k_takrur,c_takrur,aq_chief_2905,tribal_government,K
c_talakad,Talakad,Gangavadi,d_gangavadi,k_karnata,c_talakad,aq_chief_2906,tribal_government,R
c_talava,Talava,Latgalians,d_latgalians,k_lithuania,c_talava,aq_chief_2907,tribal_government,R
c_talish,Talish,Media,d_azerbaijan,k_aq_persia_daylam,e_aq_persia,aq_chief_2908,tribal_government,R
c_tall_basma,Tall Basma,Arzanene,d_diyarbakr,k_aq_persia_jazira,e_aq_persia,aq_chief_2909,tribal_government,R
c_tall_hamid,Tall Hamid,Cilicia,d_cilicia,k_aq_persia_cilicia,e_aq_persia,aq_chief_2910,tribal_government,R
c_tamasna,Tamasna,Mauri,d_marrakesh,k_maghreb,c_tamasna,aq_chief_2911,tribal_government,R
c_tambov,Tambov,Budini,d_tambov,k_mordvinia,c_tambov,aq_chief_2912,tribal_government,R
c_tamentit,Tamentit,Gaetulia,d_touat,k_anbiya,c_tamentit,aq_chief_2913,tribal_government,R
c_tamiso,Tamiso,Tamiso,d_sapi,k_guinea,c_tamiso,aq_chief_2914,tribal_government,K
c_tamna,Tamna,Tamna,d_tamna,k_baekje,c_tamna,aq_chief_2915,tribal_government,K
c_tamralipti,Tamralipti,Suhma,d_suhma,k_aq_nanda_bengal,e_aq_nanda,aq_chief_2916,tribal_government,R
c_tana,Tana,Tanais,d_tana,k_pontic_steppe,c_tana,aq_chief_2917,nomad_government,R
c_tanas,Tanas,Icosium,d_alger,k_tahert,c_tanas,aq_chief_2918,tribal_government,R
c_tanba,Tanba,Tanba,d_east_sanindo,k_yamato,c_tanba,aq_chief_2919,tribal_government,K
c_tanga,Tanga,Tanga,d_zanzibar,k_zanj,c_tanga,aq_chief_2920,tribal_government,K
c_tangiers,Tangiers,Tingis,d_rif,k_maghreb,c_tangiers,aq_chief_2921,tribal_government,A/R
c_tango,Tango,Tango,d_east_sanindo,k_yamato,c_tango,aq_chief_2922,tribal_government,K
c_tangzhou,Tangzhou,Tangzhou,d_xiangdeng,k_aq_chu,k_aq_chu,aq_chief_2923,tribal_government,K
c_tanyang,Xuzhou,Xuzhou,d_wuxi,k_kuizhou,c_tanyang,aq_chief_2924,tribal_government,K
c_tanzhou,Tanzhou,Tanzhou,d_hunan,k_aq_chu,k_aq_chu,aq_chief_2925,tribal_government,K
c_tanzhou_2,Tanzhou,Tanzhou,d_youzhou,k_aq_yan,k_aq_yan,aq_chief_2926,tribal_government,K
c_tao,Tao,Colchis,d_tao-klarjeti,k_georgia,c_tao,aq_chief_2927,tribal_government,R
c_tapsa,Tapsa,Tapsa,d_togina,k_tuva,c_tapsa,aq_chief_2928,tribal_government,K
c_tara,Tara,Tara,d_tara,k_sibir,c_tara,aq_chief_2929,tribal_government,K
c_taradavadi,Taradavadi,Rattapadi,d_rattapadi,k_maharastra,c_taradavadi,aq_chief_2930,tribal_government,R
c_tarayka,Tarayka,Tarayka,d_sahaliyan,k_aynumosir,c_tarayka,aq_chief_2931,tribal_government,K
c_taraz,Taraz,Saka,d_talas_alatau,k_syr_darya,c_taraz,aq_chief_2932,nomad_government,R
c_targu_jiu,Târgu Jiu,Getia,d_oltenia,k_dacia,c_targu_jiu,aq_chief_2933,tribal_government,R
c_targyl,Targyl,Saka,d_betpa,k_saryarka,c_targyl,aq_chief_2934,nomad_government,R
c_tarnowska,Tarnów,Vistula Lands,d_lesser_poland,k_poland,c_tarnowska,aq_chief_2935,tribal_government,R
c_tarragona,Tarragona,Laietania,d_barcelona,k_aragon,c_tarragona,aq_chief_2936,tribal_government,R
c_tarsos,Tarsos,Tarsos,d_optimatoi,k_aq_persia_nikaea,e_aq_persia,aq_chief_2937,tribal_government,A/R
c_tartas_SIB,Tartas,Tartas,d_vasyugan_mire,k_ob,c_tartas_SIB,aq_chief_2938,tribal_government,K
c_tarvagatai,Tarvagatai,Tarvagatai,d_arkhangai,k_naimania,c_tarvagatai,aq_chief_2939,nomad_government,K
c_taskyl,Taskyl,Taskyl,d_ala_tau,k_ob,c_taskyl,aq_chief_2940,tribal_government,K
c_tavan_bogd,Tavan Bogd,Tavan Bogd,d_altaishan,k_ob,c_tavan_bogd,aq_chief_2941,tribal_government,K
c_tavasts,Tavasts,Fenni,d_finland,k_finland,c_tavasts,aq_chief_2942,tribal_government,R
c_taveta,Taveta,Taveta,d_bonde_la_ufa,k_zanj,c_taveta,aq_chief_2943,tribal_government,K
c_tawang,Tawang,Tawang,d_monyul,k_lhomon,c_tawang,aq_chief_2944,tribal_government,K
c_tayma,Tayma',Tayma,d_shammar,k_arabia,c_tayma,aq_chief_2945,tribal_government,A/R
c_taza,Taza,Mauri,d_fes,k_maghreb,c_taza,aq_chief_2946,tribal_government,R
c_tbilisi,Tbilisi,Iberia,d_georgia,k_aq_persia_iberia,e_aq_persia,aq_chief_2947,tribal_government,A/R
c_tecklenburg,Tecklenburg,Bructeri,d_westfalen,k_saxony,c_tecklenburg,aq_chief_2948,tribal_government,R
c_tekar,Tekar,Saka,d_jinghiz,k_kipchak,c_tekar,aq_chief_2949,nomad_government,R
c_teke,Teke,Saka,d_kazakh,k_cuman,c_teke,aq_chief_2950,nomad_government,R
c_telemark,Þelamörk,Scandia,d_viken,k_norway,c_telemark,aq_chief_2951,tribal_government,R
c_telmen,Telmen,Telmen,d_arkhangai,k_naimania,c_telmen,aq_chief_2952,nomad_government,K
c_temes,Temes,Pannonia,d_temes,k_hungary,c_temes,aq_chief_2953,tribal_government,R
c_temne,Temne,Temne,d_sapi,k_guinea,c_temne,aq_chief_2954,tribal_government,K
c_tengerge,Tengerge,Saka,d_altay,k_dzungaria,c_tengerge,aq_chief_2955,nomad_government,R
c_tengger,Tenggeli,Tenggeli,d_xiutu,k_xia,c_tengger,aq_chief_2956,nomad_government,K
c_tengiz,Tengiz,Dahae,d_jemba,k_oghuz_il,c_tengiz,aq_chief_2957,nomad_government,R
c_tengzhou,Tengzhou,Tengzhou,d_rongguan,k_lingxi,c_tengzhou,aq_chief_2958,tribal_government,K
c_teniz,Teniz,Saka,d_saryarka,k_cuman,c_teniz,aq_chief_2959,nomad_government,R
c_ter,Ter,Sápmi,d_guoldat,k_sapmi,c_ter,aq_chief_2960,tribal_government,R
c_teramo,Teramo,Umbria,d_spoleto,k_romagna,c_teramo,aq_chief_2961,tribal_government,R
c_terebovl,Terebovl,Neuri,d_halych,k_galicia-volhynia,c_terebovl,aq_chief_2962,tribal_government,R
c_terek_pass,Terek Pass,Kashgar,d_kashgar,k_khotan,c_terek_pass,aq_chief_2963,tribal_government,R
c_terekli,Terekli,Dahae,d_aral_karakum,k_oghuz_il,c_terekli,aq_chief_2964,nomad_government,R
c_terektai,Terektai,Terektai,d_altaishan,k_ob,c_terektai,aq_chief_2965,tribal_government,K
c_teruel,Teruel,Celtiberi,d_valencia,k_valencia,c_teruel,aq_chief_2966,tribal_government,A/R
c_tesiin_gol,Tesiin Gol,Tesiin Gol,d_ubsunur_hollow,k_naimania,c_tesiin_gol,aq_chief_2967,nomad_government,K
c_tessalit,Tessalit,Garamantia,d_tadmekka,k_sahara,c_tessalit,aq_chief_2968,tribal_government,R
c_teviotdale,Teviotdale,Votadini,d_lothian,k_scotland,c_teviotdale,aq_chief_2969,tribal_government,A/R
c_tewo,Têwo,Têwo,d_gainlho,k_gyalrong,c_tewo,aq_chief_2970,tribal_government,K
c_tezu,Tezu,Tezu,d_dzayul,k_lhomon,c_tezu,aq_chief_2971,tribal_government,K
c_thabeik_taung,Thabeik Taung,Thabeik Taung,d_arakan,k_pagan,c_thabeik_taung,aq_chief_2972,tribal_government,K
c_thalabiya,Tha'labiya,Ma'in,d_jawf,k_arabia,c_thalabiya,aq_chief_2973,tribal_government,R
c_thaldat,Thaldat,Thaldat,d_aksai_chin,k_maryul,c_thaldat,aq_chief_2974,tribal_government,K
c_thalner,Thalner,Anupa,d_anupa,k_malwa,c_thalner,aq_chief_2975,tribal_government,R
c_thanbyuzayat,Thanbyuzayat,Thanbyuzayat,d_tun_sun,k_dvaravati,c_thanbyuzayat,aq_chief_2976,tribal_government,K
c_thang_long,Thăng Long,Thăng Long,d_thang_long,k_viet,c_thang_long,aq_chief_2977,tribal_government,K
c_thaton,Thaton,Thaton,d_ramannadesa,k_pagan,c_thaton,aq_chief_2978,tribal_government,K
c_theodosiopolis,Theodosiopolis,Armenia,d_mesopotamia,k_aq_persia_armenia,e_aq_persia,aq_chief_2979,tribal_government,A/R
c_thessalia,Thessalia,Thessaly,d_thessaly,k_thessalonika,c_thessalia,aq_chief_2980,tribal_government,A/R
c_thessaliotis,Thessaliotis,Thessaly,d_thessaly,k_thessalonika,c_thessaliotis,aq_chief_2981,tribal_government,R
c_thessalonika,Thessalonika,Therma,d_thessalonika,k_aq_macedon,k_aq_macedon,aq_chief_2982,tribal_government,A/R
c_thiers,Thiers,Arverni,d_auvergne,k_france,c_thiers,aq_chief_2983,tribal_government,R
c_thomond,Thomond,Mumu,d_munster,k_ireland,c_thomond,aq_chief_2984,tribal_government,A/R
c_thouars,Thouars,Pictones,d_poitou,k_france,c_thouars,aq_chief_2985,tribal_government,R
c_thyatira,Thyatira,Lydia,d_thracesia,k_aq_persia_lydia,e_aq_persia,aq_chief_2986,tribal_government,A/R
c_tiande,Tiande,Tiande,d_tiande,k_xia,c_tiande,aq_chief_2987,nomad_government,K
c_tianzhou,Tianzhou,Tianzhou,d_yongguan,k_lingxi,c_tianzhou,aq_chief_2988,tribal_government,K
c_tib,Tib,Babylonia,d_wasit,k_aq_persia_mesopotamia,e_aq_persia,aq_chief_2989,tribal_government,R
c_tiberias,Tiberias,Galilee,d_urdunn,k_aq_persia_jerusalem,e_aq_persia,aq_chief_2990,tribal_government,A/R
c_tibesti,Tibesti,Garamantia,d_tibesti,k_sahara,c_tibesti,aq_chief_2991,tribal_government,R
c_tichitt,Tichitt,Tichitt,d_tagant,k_ghana,c_tichitt,aq_chief_2992,tribal_government,K
c_tigheci,Tigheci,Getia,d_bugeac,k_moldavia,c_tigheci,aq_chief_2993,tribal_government,R
c_tigre,Tigré,Tigré,d_aksum,k_abyssinia,c_tigre,aq_chief_2994,tribal_government,K
c_tihama,Tihama,Makoraba,d_mecca,k_arabia,c_tihama,aq_chief_2995,tribal_government,R
c_tihamat-al-yamani,Tihamat al- Yamani,Saba,d_sanaa,k_aq_saba,k_aq_saba,aq_chief_2996,tribal_government,A/R
c_tikhvin,Tikhvin,Fenni,d_vepsia,k_novgorod,c_tikhvin,aq_chief_2997,tribal_government,R
c_timbi,Timbi,Timbi,d_futa_jalon,k_mali,c_timbi,aq_chief_2998,tribal_government,K
c_tindouf,Tindouf,Gaetulia,d_zammour,k_anbiya,c_tindouf,aq_chief_2999,tribal_government,R
c_tingzhou,Tingzhou,Tingzhou,d_jianning,k_fujian,c_tingzhou,aq_chief_3000,tribal_government,K
c_tinmallal,Tinmallal,Mauri,d_marrakesh,k_maghreb,c_tinmallal,aq_chief_3001,tribal_government,R
c_tirakka,Tirakka,Tirakka,d_timbuktu,k_songhay,c_tirakka,aq_chief_3002,tribal_government,K
c_tiris,Tiris,Gaetulia,d_zammour,k_anbiya,c_tiris,aq_chief_3003,tribal_government,R
c_tiruvannamalai,Tiruvannamalai,Chola Nadu,d_chola_nadu,k_tamilakam,c_tiruvannamalai,aq_chief_3004,tribal_government,R
c_tivoli,Tivoli,Tibur,d_aq040_romagna_latium,k_romagna,c_tivoli,aq_chief_3005,tribal_government,A/R
c_tlemcen,Tlemcen,Masaesyli,d_tlemcen,k_tahert,c_tlemcen,aq_chief_3006,tribal_government,A/R
c_tmutarakan,Tmutarakan,Hermonassa,d_aq040_aq_bosporus_azov,k_aq_bosporus,k_aq_bosporus,aq_chief_3007,tribal_government,R
c_tobol,Tobol,Tobol,d_sibir,k_sibir,c_tobol,aq_chief_3008,tribal_government,K
c_tobruk,Tobruk,Kyrenaika,d_cyrenaica,k_aq040_kyrene,k_aq040_kyrene,aq_chief_3009,tribal_government,A/R
c_todo,Todo,Todo,d_savalu,k_borgu,c_todo,aq_chief_3010,tribal_government,K
c_togotai,Togotai,Saka,d_saryarka,k_cuman,c_togotai,aq_chief_3011,nomad_government,R
c_tokisara,Tokisara,Tokisara,d_nushiro,k_hitakami,c_tokisara,aq_chief_3012,tribal_government,K
c_toksun,Toksun,Karasahr,d_karashar,k_khotan,c_toksun,aq_chief_3013,tribal_government,R
c_tokumbay,Tokumbay,Saka,d_tokumbay,k_saryarka,c_tokumbay,aq_chief_3014,nomad_government,R
c_toledo,Toledo,Carpetani,d_toledo,k_andalusia,c_toledo,aq_chief_3015,tribal_government,A/R
c_tolna,Tolna,Pannonia,d_somogy,k_hungary,c_tolna,aq_chief_3016,tribal_government,R
c_toma,Toma,Toma,d_toro,k_guinea,c_toma,aq_chief_3017,tribal_government,K
